#{"t_start": 1632853816.398052, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
0.031552,1,57.803988
0.053774,3,57.862206
-0.033473,5,57.95745
-0.038163,3,58.014424
0.025037,1,58.039031
0.003955,3,58.091811
-0.002218,2,58.134002
0.007201,1,58.155364
-0.027348,2,58.202766
-0.002877,5,58.285902
0.046171,3,58.343807
-0.005307,1,58.364192
0.033133,3,58.416846
0.010563,4,58.496658
0.040303,9,58.673607
-0.000323,1,58.694497
0.10115,2,58.742244
-0.010394,2,58.773625
-0.022911,3,58.833831
0.037556,1,58.859223
0.011969,3,58.911435
-0.0011,3,58.96775
-0.07676,1,58.993952
-0.031984,2,59.037238
0.019887,3,59.086723
-0.124501,5,59.193385
0.031994,3,59.254687
-0.003795,6,59.361015
-0.066889,2,59.396388
-0.090344,2,59.44025
0.073825,1,59.463235
-0.031459,1,59.488115
0.024909,5,59.582836
0.033289,2,59.622809
-0.048289,4,59.6875
-0.007696,3,59.750149
0.137645,2,59.790056
0.025337,3,59.855084
-0.045512,2,59.894655
-0.118673,2,59.934025
-0.110496,1,59.951512
-0.015601,4,60.031036
-0.00214,4,60.112187
-0.018232,2,60.147655
-0.011294,1,60.177177
0.029371,2,60.215743
0.036123,2,60.255184
-0.002214,3,60.312639
-0.01101,2,60.358452
-0.01055,2,60.408543
0.107491,2,60.451806
0.015864,2,60.495377
0.317543,3,60.564458
0.008467,2,60.610821
0.004144,1,60.632005
-0.023713,8,60.789847
-0.008772,3,60.852082
0.020723,3,60.901712
-0.016918,1,60.923546
-0.141363,5,61.018774
0.020853,2,61.067497
-0.154552,1,61.085902
0.002354,4,61.165075
0.054128,6,61.285499
-0.008546,2,61.328029
0.013392,2,61.368082
-0.01715,2,61.408454
-0.014576,1,61.430975
-0.156384,2,61.477006
-0.165327,4,61.552989
0.024056,2,61.592473
0.035556,2,61.63806
-0.114305,2,61.688884
-0.018256,2,61.733078
-0.122257,2,61.768848
0.027805,5,61.867155
-0.114166,2,61.907935
-0.003774,3,61.966161
0.034247,3,62.020989
0.015824,4,62.101818
0.153446,2,62.145737
-0.120589,5,62.235473
0.04468,2,62.282684
-0.057322,3,62.338307
-0.005523,4,62.416549
0.037222,3,62.480295
0.038427,2,62.520871
0.040237,2,62.561574
0.021297,1,62.583291
-0.0886,1,62.605306
-0.023462,2,62.653974
0.045108,3,62.708168
0.06745,2,62.75161
-0.020362,3,62.809637
-0.013954,1,62.831997
0.025991,3,62.890975
0.039632,2,62.925525
0.007081,3,62.980527
-0.009091,2,63.017525
0.007561,4,63.095765
-0.221123,2,63.139871
-0.060827,3,63.194522
0.011798,1,63.216744
-0.130782,3,63.285744
0.035162,2,63.317909
-0.012658,5,63.409651
0.036646,4,63.495585
-0.019639,4,63.575887
-0.07416,2,63.615493
0.038013,6,63.723323
-0.006102,5,63.824265
0.05158,5,63.922127
-0.01147,2,63.961137
-0.037066,1,63.983501
-0.047216,3,64.035311
-0.071193,1,64.056381
0.010538,2,64.092957
-0.057216,5,64.199994
0.0122,1,64.222376
-0.002429,8,64.441397
0.012142,2,64.485375
-0.011382,1,64.513462
-0.098008,3,64.565472
-0.023074,2,64.601847
-0.015141,3,64.667195
-0.156969,2,64.707565
-0.089224,3,64.751449
-0.014689,3,64.807702
0.013366,1,64.833513
0.007768,4,64.90485
-0.005851,2,64.948858
0.035164,3,65.010247
0.010254,1,65.035987
0.048385,3,65.098418
0.034027,2,65.141148
-0.01702,3,65.202449
0.156782,3,65.259199
0.033504,4,65.337381
-0.0249,2,65.376154
-0.005724,7,65.507415
