#{"t_start": 1632856045.5472655, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
0.071692,2,106.289309
0.007673,3,106.411005
-0.004423,3,106.5319
-0.035293,2,106.617114
-0.016233,3,106.736864
0.029557,2,106.828999
0.061522,2,106.902462
0.031269,3,107.031679
-0.12956,2,107.105184
0.019335,5,107.306614
-0.017599,3,107.435563
-0.00301,3,107.570024
-0.014476,2,107.644596
-0.150129,3,107.782424
-0.010839,1,107.826138
-0.033022,5,108.026065
0.017507,3,108.152311
0.068935,5,108.341631
-0.101967,2,108.441615
0.070914,1,108.476189
-0.17966,2,108.545588
0.001706,1,108.587922
0.054898,3,108.725458
-0.055829,3,108.856532
0.043373,2,108.945106
-0.062984,3,109.06122
-0.034584,1,109.105298
-0.040167,2,109.19189
0.147568,2,109.275698
0.000963,1,109.32714
0.010411,2,109.395435
-0.065984,2,109.468218
-0.039145,2,109.560395
-0.1804,3,109.692334
0.020255,1,109.733943
-0.17363,3,109.862485
-0.012645,2,109.952154
0.057259,2,110.038001
-0.001096,2,110.115721
0.024578,1,110.163204
0.000164,2,110.247016
0.029896,2,110.331418
0.015982,2,110.433287
0.00604,3,110.548806
0.028395,1,110.605233
-0.026637,1,110.649901
-0.097095,2,110.733747
-0.002089,5,110.965442
-0.038503,6,111.204961
-0.087606,2,111.289891
-0.004053,3,111.426674
0.066361,2,111.499868
0.159307,2,111.591754
0.00653,3,111.700901
0.045729,1,111.750087
0.000266,6,111.99927
0.01925,1,112.047341
-0.132343,1,112.096264
0.10079,3,112.225009
-0.052853,3,112.339155
-0.04659,4,113.857707
-0.03736,2,113.939051
-0.021496,2,114.023425
0.045358,3,114.15953
-0.075776,2,114.24264
0.010533,3,114.364615
0.004751,1,114.416409
0.035036,2,114.524075
0.015023,3,114.667035
-0.032929,3,114.80037
0.032474,4,114.968125
0.011953,1,115.014129
0.013332,2,115.103895
0.00546,3,115.233188
-0.012554,3,115.358524
-0.003159,2,115.440981
0.000308,1,115.480913
-0.011354,1,115.525402
0.094919,2,115.619946
-0.085928,5,115.839038
-0.01916,2,115.911821
-0.006993,4,116.070347
-0.024451,1,116.114416
0.011542,4,116.28941
0.003577,3,116.419966
-0.114473,3,116.5289
-0.18185,2,116.615061
0.153827,3,116.72717
-0.012806,1,116.78368
0.057578,4,116.969064
0.000273,2,117.040252
-0.398222,2,117.126151
0.047503,2,117.195999
-0.021467,1,117.244136
0.013588,4,117.40905
-0.029539,1,117.4575
-0.005977,2,117.547973
-0.047559,4,117.700872
-0.00782,3,117.835673
-0.131867,1,117.879866
